subj,session,trial,rt,object_response,category,condition,imagename
cornet_s,1,559,NaN,bottle,bottle,30,0559_ps_dnn_30_bottle_10_n03983396_3377.png
cornet_s,1,560,NaN,clock,clock,90,0560_ps_dnn_90_clock_10_n04548280_6743.png
cornet_s,1,561,NaN,clock,clock,30,0561_ps_dnn_30_clock_10_n03196217_8034.png
cornet_s,1,562,NaN,knife,dog,150,0562_ps_dnn_150_dog_10_n02088094_13992.png
cornet_s,1,563,NaN,truck,car,30,0563_ps_dnn_30_car_10_n03100240_6216.png
cornet_s,1,564,NaN,chair,oven,30,0564_ps_dnn_30_oven_10_n04111531_2831.png
cornet_s,1,565,NaN,knife,knife,0,0565_ps_dnn_0_knife_10_n03041632_927.png
cornet_s,1,566,NaN,cat,knife,150,0566_ps_dnn_150_knife_10_n03041632_5427.png
cornet_s,1,567,NaN,chair,cat,180,0567_ps_dnn_180_cat_10_n02123045_8690.png
cornet_s,1,568,NaN,clock,clock,90,0568_ps_dnn_90_clock_10_n02708093_6696.png
cornet_s,1,569,NaN,airplane,airplane,60,0569_ps_dnn_60_airplane_10_n02690373_7748.png
cornet_s,1,570,NaN,airplane,airplane,0,0570_ps_dnn_0_airplane_10_n02690373_20011.png
cornet_s,1,571,NaN,knife,boat,150,0571_ps_dnn_150_boat_10_n02951358_16728.png
cornet_s,1,572,NaN,truck,truck,60,0572_ps_dnn_60_truck_10_n04467665_37833.png
cornet_s,1,573,NaN,chair,oven,0,0573_ps_dnn_0_oven_10_n04111531_22886.png
cornet_s,1,574,NaN,car,car,30,0574_ps_dnn_30_car_10_n04285008_5959.png
cornet_s,1,575,NaN,boat,boat,120,0575_ps_dnn_120_boat_10_n04273569_10840.png
cornet_s,1,576,NaN,knife,clock,180,0576_ps_dnn_180_clock_10_n02708093_1352.png
cornet_s,1,577,NaN,bicycle,oven,120,0577_ps_dnn_120_oven_10_n04111531_1004.png
cornet_s,1,578,NaN,boat,car,180,0578_ps_dnn_180_car_10_n03100240_4619.png
cornet_s,1,579,NaN,knife,oven,180,0579_ps_dnn_180_oven_10_n04111531_15367.png
cornet_s,1,580,NaN,oven,oven,30,0580_ps_dnn_30_oven_10_n04111531_6903.png
cornet_s,1,581,NaN,oven,oven,60,0581_ps_dnn_60_oven_10_n04111531_1662.png
cornet_s,1,582,NaN,keyboard,keyboard,0,0582_ps_dnn_0_keyboard_10_n04505470_1342.png
cornet_s,1,583,NaN,boat,boat,60,0583_ps_dnn_60_boat_10_n02951358_1911.png
cornet_s,1,584,NaN,bicycle,bicycle,30,0584_ps_dnn_30_bicycle_10_n03792782_42927.png
cornet_s,1,585,NaN,dog,chair,180,0585_ps_dnn_180_chair_10_n02791124_3994.png
cornet_s,1,586,NaN,dog,dog,0,0586_ps_dnn_0_dog_10_n02101388_1383.png
cornet_s,1,587,NaN,cat,bear,30,0587_ps_dnn_30_bear_10_n02132136_9367.png
cornet_s,1,588,NaN,knife,dog,150,0588_ps_dnn_150_dog_10_n02108915_7875.png
cornet_s,1,589,NaN,chair,chair,60,0589_ps_dnn_60_chair_10_n02791124_6237.png
cornet_s,1,590,NaN,bird,bird,60,0590_ps_dnn_60_bird_10_n01622779_13896.png
cornet_s,1,591,NaN,boat,boat,30,0591_ps_dnn_30_boat_10_n04273569_15583.png
cornet_s,1,592,NaN,bottle,bottle,0,0592_ps_dnn_0_bottle_10_n03937543_3079.png
cornet_s,1,593,NaN,dog,dog,150,0593_ps_dnn_150_dog_10_n02110063_5687.png
cornet_s,1,594,NaN,boat,truck,30,0594_ps_dnn_30_truck_10_n03417042_6685.png
cornet_s,1,595,NaN,clock,clock,0,0595_ps_dnn_0_clock_10_n02708093_340.png
cornet_s,1,596,NaN,dog,dog,0,0596_ps_dnn_0_dog_10_n02111129_5463.png
cornet_s,1,597,NaN,bicycle,bicycle,90,0597_ps_dnn_90_bicycle_10_n03792782_17503.png
cornet_s,1,598,NaN,bear,bear,60,0598_ps_dnn_60_bear_10_n02134084_9253.png
cornet_s,1,599,NaN,car,car,30,0599_ps_dnn_30_car_10_n04285008_3688.png
cornet_s,1,600,NaN,cat,bird,150,0600_ps_dnn_150_bird_10_n01795545_17324.png
cornet_s,1,601,NaN,boat,boat,30,0601_ps_dnn_30_boat_10_n04273569_16064.png
cornet_s,1,602,NaN,knife,elephant,180,0602_ps_dnn_180_elephant_10_n02504458_4395.png
cornet_s,1,603,NaN,oven,oven,30,0603_ps_dnn_30_oven_10_n04111531_21855.png
cornet_s,1,604,NaN,oven,oven,30,0604_ps_dnn_30_oven_10_n04111531_11225.png
cornet_s,1,605,NaN,cat,oven,150,0605_ps_dnn_150_oven_10_n04111531_13486.png
cornet_s,1,606,NaN,chair,chair,0,0606_ps_dnn_0_chair_10_n02791124_1693.png
cornet_s,1,607,NaN,cat,chair,150,0607_ps_dnn_150_chair_10_n04099969_26462.png
cornet_s,1,608,NaN,dog,chair,120,0608_ps_dnn_120_chair_10_n04429376_16869.png
cornet_s,1,609,NaN,knife,bottle,0,0609_ps_dnn_0_bottle_10_n03983396_23471.png
cornet_s,1,610,NaN,bear,bear,0,0610_ps_dnn_0_bear_10_n02134084_5314.png
cornet_s,1,611,NaN,bird,elephant,180,0611_ps_dnn_180_elephant_10_n02504458_4564.png
cornet_s,1,612,NaN,bear,bear,0,0612_ps_dnn_0_bear_10_n02132136_6967.png
cornet_s,1,613,NaN,cat,cat,0,0613_ps_dnn_0_cat_10_n02123394_6517.png
cornet_s,1,614,NaN,cat,keyboard,150,0614_ps_dnn_150_keyboard_10_n04505470_1076.png
cornet_s,1,615,NaN,cat,knife,180,0615_ps_dnn_180_knife_10_n03041632_5916.png
cornet_s,1,616,NaN,boat,car,90,0616_ps_dnn_90_car_10_n03100240_4674.png
cornet_s,1,617,NaN,bottle,bottle,90,0617_ps_dnn_90_bottle_10_n02823428_1602.png
cornet_s,1,618,NaN,bicycle,boat,90,0618_ps_dnn_90_boat_10_n04273569_27343.png
cornet_s,1,619,NaN,bear,bottle,120,0619_ps_dnn_120_bottle_10_n04560804_15162.png
cornet_s,1,620,NaN,bicycle,bottle,120,0620_ps_dnn_120_bottle_10_n03937543_24.png
cornet_s,1,621,NaN,knife,dog,180,0621_ps_dnn_180_dog_10_n02105162_9615.png
cornet_s,1,622,NaN,knife,bird,150,0622_ps_dnn_150_bird_10_n01582220_1150.png
cornet_s,1,623,NaN,dog,clock,180,0623_ps_dnn_180_clock_10_n04548280_4560.png
cornet_s,1,624,NaN,bird,bottle,150,0624_ps_dnn_150_bottle_10_n04560804_14605.png
cornet_s,1,625,NaN,chair,chair,0,0625_ps_dnn_0_chair_10_n03376595_262.png
cornet_s,1,626,NaN,knife,dog,180,0626_ps_dnn_180_dog_10_n02091032_6523.png
cornet_s,1,627,NaN,knife,cat,150,0627_ps_dnn_150_cat_10_n02123159_615.png
cornet_s,1,628,NaN,knife,bottle,180,0628_ps_dnn_180_bottle_10_n04579145_6049.png
cornet_s,1,629,NaN,chair,bottle,90,0629_ps_dnn_90_bottle_10_n02823428_4386.png
cornet_s,1,630,NaN,cat,car,150,0630_ps_dnn_150_car_10_n03100240_4594.png
cornet_s,1,631,NaN,knife,knife,120,0631_ps_dnn_120_knife_10_n03041632_51581.png
cornet_s,1,632,NaN,keyboard,keyboard,60,0632_ps_dnn_60_keyboard_10_n03085013_15836.png
cornet_s,1,633,NaN,dog,bicycle,180,0633_ps_dnn_180_bicycle_10_n03792782_34197.png
cornet_s,1,634,NaN,knife,bicycle,180,0634_ps_dnn_180_bicycle_10_n02835271_9314.png
cornet_s,1,635,NaN,cat,oven,150,0635_ps_dnn_150_oven_10_n04111531_5643.png
cornet_s,1,636,NaN,knife,cat,180,0636_ps_dnn_180_cat_10_n02123394_6362.png
cornet_s,1,637,NaN,elephant,elephant,60,0637_ps_dnn_60_elephant_10_n02504458_3614.png
cornet_s,1,638,NaN,cat,chair,180,0638_ps_dnn_180_chair_10_n04099969_6691.png
cornet_s,1,639,NaN,cat,dog,60,0639_ps_dnn_60_dog_10_n02104365_1262.png
cornet_s,1,640,NaN,knife,chair,180,0640_ps_dnn_180_chair_10_n02791124_2611.png
cornet_s,1,641,NaN,bird,bird,90,0641_ps_dnn_90_bird_10_n02027492_211.png
cornet_s,1,642,NaN,cat,keyboard,180,0642_ps_dnn_180_keyboard_10_n03085013_15576.png
cornet_s,1,643,NaN,cat,cat,30,0643_ps_dnn_30_cat_10_n02123045_7255.png
cornet_s,1,644,NaN,chair,chair,60,0644_ps_dnn_60_chair_10_n04099969_16382.png
cornet_s,1,645,NaN,bear,bear,0,0645_ps_dnn_0_bear_10_n02134418_2324.png
cornet_s,1,646,NaN,bird,dog,150,0646_ps_dnn_150_dog_10_n02096585_271.png
cornet_s,1,647,NaN,elephant,oven,150,0647_ps_dnn_150_oven_10_n04111531_4900.png
cornet_s,1,648,NaN,knife,clock,150,0648_ps_dnn_150_clock_10_n04548280_23221.png
cornet_s,1,649,NaN,bicycle,car,60,0649_ps_dnn_60_car_10_n03100240_7753.png
cornet_s,1,650,NaN,knife,bear,180,0650_ps_dnn_180_bear_10_n02134084_1503.png
cornet_s,1,651,NaN,keyboard,keyboard,90,0651_ps_dnn_90_keyboard_10_n04505470_986.png
cornet_s,1,652,NaN,knife,truck,180,0652_ps_dnn_180_truck_10_n04467665_23758.png
cornet_s,1,653,NaN,bear,chair,120,0653_ps_dnn_120_chair_10_n03376595_4362.png
cornet_s,1,654,NaN,knife,oven,180,0654_ps_dnn_180_oven_10_n04111531_6958.png
cornet_s,1,655,NaN,keyboard,keyboard,30,0655_ps_dnn_30_keyboard_10_n03085013_6166.png
cornet_s,1,656,NaN,knife,bicycle,120,0656_ps_dnn_120_bicycle_10_n03792782_20475.png
cornet_s,1,657,NaN,knife,cat,180,0657_ps_dnn_180_cat_10_n02123394_2350.png
cornet_s,1,658,NaN,elephant,elephant,0,0658_ps_dnn_0_elephant_10_n02504458_4316.png
cornet_s,1,659,NaN,clock,clock,30,0659_ps_dnn_30_clock_10_n04548280_4390.png
cornet_s,1,660,NaN,boat,car,60,0660_ps_dnn_60_car_10_n03100240_17421.png
cornet_s,1,661,NaN,oven,keyboard,60,0661_ps_dnn_60_keyboard_10_n03085013_30073.png
cornet_s,1,662,NaN,elephant,knife,90,0662_ps_dnn_90_knife_10_n03041632_89391.png
cornet_s,1,663,NaN,cat,dog,90,0663_ps_dnn_90_dog_10_n02100877_2341.png
cornet_s,1,664,NaN,knife,boat,180,0664_ps_dnn_180_boat_10_n03344393_7114.png
cornet_s,1,665,NaN,oven,knife,0,0665_ps_dnn_0_knife_10_n03041632_22051.png
cornet_s,1,666,NaN,clock,clock,90,0666_ps_dnn_90_clock_10_n02708093_6850.png
cornet_s,1,667,NaN,knife,knife,60,0667_ps_dnn_60_knife_10_n03041632_15299.png
cornet_s,1,668,NaN,clock,keyboard,60,0668_ps_dnn_60_keyboard_10_n03085013_21490.png
cornet_s,1,669,NaN,knife,knife,60,0669_ps_dnn_60_knife_10_n03041632_105081.png
cornet_s,1,670,NaN,elephant,elephant,0,0670_ps_dnn_0_elephant_10_n02504013_20805.png
cornet_s,1,671,NaN,boat,boat,30,0671_ps_dnn_30_boat_10_n02951358_10151.png
cornet_s,1,672,NaN,oven,oven,90,0672_ps_dnn_90_oven_10_n04111531_4944.png
cornet_s,1,673,NaN,cat,bottle,180,0673_ps_dnn_180_bottle_10_n04591713_644.png
cornet_s,1,674,NaN,dog,dog,60,0674_ps_dnn_60_dog_10_n02090721_1105.png
cornet_s,1,675,NaN,keyboard,keyboard,60,0675_ps_dnn_60_keyboard_10_n04505470_5880.png
cornet_s,1,676,NaN,knife,airplane,150,0676_ps_dnn_150_airplane_10_n02690373_3589.png
cornet_s,1,677,NaN,boat,bird,120,0677_ps_dnn_120_bird_10_n01855672_3952.png
cornet_s,1,678,NaN,truck,truck,60,0678_ps_dnn_60_truck_10_n03796401_8037.png
cornet_s,1,679,NaN,clock,clock,0,0679_ps_dnn_0_clock_10_n03196217_5493.png
cornet_s,1,680,NaN,knife,knife,30,0680_ps_dnn_30_knife_10_n03041632_32208.png
cornet_s,1,681,NaN,bicycle,bicycle,90,0681_ps_dnn_90_bicycle_10_n03792782_5494.png
cornet_s,1,682,NaN,cat,chair,180,0682_ps_dnn_180_chair_10_n03376595_208.png
cornet_s,1,683,NaN,chair,bicycle,150,0683_ps_dnn_150_bicycle_10_n02835271_3529.png
cornet_s,1,684,NaN,knife,clock,180,0684_ps_dnn_180_clock_10_n02708093_2482.png
cornet_s,1,685,NaN,airplane,airplane,60,0685_ps_dnn_60_airplane_10_n02690373_1706.png
cornet_s,1,686,NaN,cat,knife,180,0686_ps_dnn_180_knife_10_n03041632_2973.png
cornet_s,1,687,NaN,oven,oven,90,0687_ps_dnn_90_oven_10_n04111531_6346.png
cornet_s,1,688,NaN,bear,oven,180,0688_ps_dnn_180_oven_10_n04111531_10336.png
cornet_s,1,689,NaN,bear,elephant,120,0689_ps_dnn_120_elephant_10_n02504013_25336.png
cornet_s,1,690,NaN,airplane,oven,120,0690_ps_dnn_120_oven_10_n04111531_4322.png
cornet_s,1,691,NaN,truck,truck,0,0691_ps_dnn_0_truck_10_n03417042_3482.png
cornet_s,1,692,NaN,knife,bear,180,0692_ps_dnn_180_bear_10_n02132136_5146.png
cornet_s,1,693,NaN,bicycle,bicycle,90,0693_ps_dnn_90_bicycle_10_n02835271_19853.png
cornet_s,1,694,NaN,bicycle,bicycle,60,0694_ps_dnn_60_bicycle_10_n03792782_1477.png
cornet_s,1,695,NaN,knife,knife,90,0695_ps_dnn_90_knife_10_n03041632_52371.png
cornet_s,1,696,NaN,knife,bird,150,0696_ps_dnn_150_bird_10_n02007558_7783.png
cornet_s,1,697,NaN,boat,boat,90,0697_ps_dnn_90_boat_10_n02951358_30773.png
cornet_s,1,698,NaN,knife,keyboard,180,0698_ps_dnn_180_keyboard_10_n03085013_4298.png
cornet_s,1,699,NaN,cat,airplane,150,0699_ps_dnn_150_airplane_10_n02690373_13021.png
cornet_s,1,700,NaN,cat,chair,90,0700_ps_dnn_90_chair_10_n03376595_8490.png
cornet_s,1,701,NaN,chair,chair,60,0701_ps_dnn_60_chair_10_n02791124_5898.png
cornet_s,1,702,NaN,clock,clock,90,0702_ps_dnn_90_clock_10_n02708093_181.png
cornet_s,1,703,NaN,airplane,airplane,30,0703_ps_dnn_30_airplane_10_n02690373_190.png
cornet_s,1,704,NaN,knife,oven,180,0704_ps_dnn_180_oven_10_n04111531_6756.png
cornet_s,1,705,NaN,bicycle,car,120,0705_ps_dnn_120_car_10_n03100240_23906.png
cornet_s,1,706,NaN,truck,truck,0,0706_ps_dnn_0_truck_10_n03417042_16038.png
cornet_s,1,707,NaN,elephant,elephant,30,0707_ps_dnn_30_elephant_10_n02504458_6602.png
cornet_s,1,708,NaN,truck,truck,0,0708_ps_dnn_0_truck_10_n04467665_18234.png
cornet_s,1,709,NaN,knife,bottle,180,0709_ps_dnn_180_bottle_10_n03937543_4259.png
cornet_s,1,710,NaN,bicycle,car,120,0710_ps_dnn_120_car_10_n03100240_17523.png
cornet_s,1,711,NaN,clock,clock,0,0711_ps_dnn_0_clock_10_n02708093_1513.png
cornet_s,1,712,NaN,cat,keyboard,180,0712_ps_dnn_180_keyboard_10_n03085013_4553.png
cornet_s,1,713,NaN,dog,oven,180,0713_ps_dnn_180_oven_10_n04111531_8330.png
cornet_s,1,714,NaN,bird,bird,90,0714_ps_dnn_90_bird_10_n01530575_35115.png
cornet_s,1,715,NaN,knife,elephant,150,0715_ps_dnn_150_elephant_10_n02504458_1600.png
cornet_s,1,716,NaN,knife,knife,30,0716_ps_dnn_30_knife_10_n03041632_3717.png
cornet_s,1,717,NaN,dog,truck,180,0717_ps_dnn_180_truck_10_n04467665_39477.png
cornet_s,1,718,NaN,elephant,bear,180,0718_ps_dnn_180_bear_10_n02132136_20883.png
cornet_s,1,719,NaN,cat,bear,150,0719_ps_dnn_150_bear_10_n02133161_2340.png
cornet_s,1,720,NaN,bear,bear,90,0720_ps_dnn_90_bear_10_n02134084_4442.png
cornet_s,1,721,NaN,knife,clock,150,0721_ps_dnn_150_clock_10_n04548280_8314.png
cornet_s,1,722,NaN,oven,oven,0,0722_ps_dnn_0_oven_10_n04111531_13797.png
cornet_s,1,723,NaN,car,car,30,0723_ps_dnn_30_car_10_n04285008_13.png
cornet_s,1,724,NaN,knife,bird,150,0724_ps_dnn_150_bird_10_n02002724_5457.png
cornet_s,1,725,NaN,airplane,airplane,0,0725_ps_dnn_0_airplane_10_n02690373_1325.png
cornet_s,1,726,NaN,knife,knife,0,0726_ps_dnn_0_knife_10_n03041632_24561.png
cornet_s,1,727,NaN,cat,chair,180,0727_ps_dnn_180_chair_10_n03376595_2809.png
cornet_s,1,728,NaN,cat,cat,90,0728_ps_dnn_90_cat_10_n02125311_36331.png
cornet_s,1,729,NaN,oven,oven,90,0729_ps_dnn_90_oven_10_n04111531_7430.png
cornet_s,1,730,NaN,bottle,bottle,30,0730_ps_dnn_30_bottle_10_n04560804_8454.png
cornet_s,1,731,NaN,bear,bear,150,0731_ps_dnn_150_bear_10_n02132136_7067.png
cornet_s,1,732,NaN,bicycle,knife,0,0732_ps_dnn_0_knife_10_n03041632_33424.png
cornet_s,1,733,NaN,keyboard,keyboard,30,0733_ps_dnn_30_keyboard_10_n04505470_5171.png
cornet_s,1,734,NaN,knife,oven,180,0734_ps_dnn_180_oven_10_n04111531_14611.png
cornet_s,1,735,NaN,knife,bird,180,0735_ps_dnn_180_bird_10_n02028035_14461.png
cornet_s,1,736,NaN,airplane,airplane,60,0736_ps_dnn_60_airplane_10_n02690373_10232.png
cornet_s,1,737,NaN,knife,knife,180,0737_ps_dnn_180_knife_10_n03041632_18859.png
cornet_s,1,738,NaN,knife,truck,150,0738_ps_dnn_150_truck_10_n03417042_1279.png
cornet_s,1,739,NaN,knife,airplane,180,0739_ps_dnn_180_airplane_10_n02690373_4691.png
cornet_s,1,740,NaN,bear,dog,120,0740_ps_dnn_120_dog_10_n02111277_21922.png
cornet_s,1,741,NaN,knife,dog,180,0741_ps_dnn_180_dog_10_n02093991_2725.png
cornet_s,1,742,NaN,oven,bottle,90,0742_ps_dnn_90_bottle_10_n04557648_11847.png
cornet_s,1,743,NaN,knife,knife,180,0743_ps_dnn_180_knife_10_n03041632_20697.png
cornet_s,1,744,NaN,truck,car,90,0744_ps_dnn_90_car_10_n02814533_35102.png
cornet_s,1,745,NaN,cat,cat,0,0745_ps_dnn_0_cat_10_n02125311_19769.png
cornet_s,1,746,NaN,keyboard,keyboard,60,0746_ps_dnn_60_keyboard_10_n03085013_17795.png
cornet_s,1,747,NaN,knife,clock,150,0747_ps_dnn_150_clock_10_n03196217_4019.png
cornet_s,1,748,NaN,elephant,bear,120,0748_ps_dnn_120_bear_10_n02134418_2561.png
cornet_s,1,749,NaN,knife,clock,150,0749_ps_dnn_150_clock_10_n04548280_21545.png
cornet_s,1,750,NaN,airplane,elephant,150,0750_ps_dnn_150_elephant_10_n02504458_952.png
cornet_s,1,751,NaN,dog,clock,120,0751_ps_dnn_120_clock_10_n02708093_1539.png
cornet_s,1,752,NaN,oven,bird,90,0752_ps_dnn_90_bird_10_n01820546_7575.png
cornet_s,1,753,NaN,oven,oven,0,0753_ps_dnn_0_oven_10_n04111531_17576.png
cornet_s,1,754,NaN,elephant,elephant,0,0754_ps_dnn_0_elephant_10_n02504013_5217.png
cornet_s,1,755,NaN,boat,airplane,60,0755_ps_dnn_60_airplane_10_n02690373_10399.png
cornet_s,1,756,NaN,dog,dog,30,0756_ps_dnn_30_dog_10_n02101388_5116.png
cornet_s,1,757,NaN,elephant,bottle,150,0757_ps_dnn_150_bottle_10_n02823428_3711.png
cornet_s,1,758,NaN,boat,airplane,120,0758_ps_dnn_120_airplane_10_n02690373_2648.png
cornet_s,1,759,NaN,cat,cat,90,0759_ps_dnn_90_cat_10_n02123597_13823.png
cornet_s,1,760,NaN,cat,knife,180,0760_ps_dnn_180_knife_10_n03041632_36814.png
cornet_s,1,761,NaN,bottle,bottle,0,0761_ps_dnn_0_bottle_10_n04560804_26318.png
cornet_s,1,762,NaN,boat,boat,60,0762_ps_dnn_60_boat_10_n03344393_1944.png
cornet_s,1,763,NaN,elephant,knife,120,0763_ps_dnn_120_knife_10_n03041632_28129.png
cornet_s,1,764,NaN,cat,cat,60,0764_ps_dnn_60_cat_10_n02123045_7483.png
cornet_s,1,765,NaN,keyboard,keyboard,0,0765_ps_dnn_0_keyboard_10_n03085013_23192.png
cornet_s,1,766,NaN,clock,clock,60,0766_ps_dnn_60_clock_10_n04548280_7478.png
cornet_s,1,767,NaN,knife,airplane,180,0767_ps_dnn_180_airplane_10_n02690373_7536.png
cornet_s,1,768,NaN,knife,boat,180,0768_ps_dnn_180_boat_10_n03662601_5223.png
cornet_s,1,769,NaN,truck,truck,30,0769_ps_dnn_30_truck_10_n04467665_7329.png
cornet_s,1,770,NaN,bottle,bottle,0,0770_ps_dnn_0_bottle_10_n03983396_15006.png
cornet_s,1,771,NaN,chair,clock,180,0771_ps_dnn_180_clock_10_n04548280_5527.png
cornet_s,1,772,NaN,cat,oven,120,0772_ps_dnn_120_oven_10_n04111531_924.png
cornet_s,1,773,NaN,car,car,0,0773_ps_dnn_0_car_10_n03100240_627.png
cornet_s,1,774,NaN,bottle,bottle,0,0774_ps_dnn_0_bottle_10_n02823428_2481.png
cornet_s,1,775,NaN,knife,elephant,150,0775_ps_dnn_150_elephant_10_n02504013_6659.png
cornet_s,1,776,NaN,clock,truck,90,0776_ps_dnn_90_truck_10_n03796401_27268.png
cornet_s,1,777,NaN,knife,elephant,150,0777_ps_dnn_150_elephant_10_n02504013_6776.png
cornet_s,1,778,NaN,knife,car,180,0778_ps_dnn_180_car_10_n02814533_66666.png
cornet_s,1,779,NaN,cat,bicycle,90,0779_ps_dnn_90_bicycle_10_n02835271_5821.png
cornet_s,1,780,NaN,boat,boat,30,0780_ps_dnn_30_boat_10_n02951358_16837.png
cornet_s,1,781,NaN,bicycle,bicycle,30,0781_ps_dnn_30_bicycle_10_n02835271_12188.png
cornet_s,1,782,NaN,elephant,bicycle,120,0782_ps_dnn_120_bicycle_10_n02835271_9237.png
cornet_s,1,783,NaN,bottle,bottle,60,0783_ps_dnn_60_bottle_10_n04560804_13420.png
cornet_s,1,784,NaN,cat,oven,150,0784_ps_dnn_150_oven_10_n04111531_458.png
cornet_s,1,785,NaN,cat,bottle,180,0785_ps_dnn_180_bottle_10_n03983396_3408.png
cornet_s,1,786,NaN,airplane,airplane,30,0786_ps_dnn_30_airplane_10_n02690373_1928.png
cornet_s,1,787,NaN,truck,truck,60,0787_ps_dnn_60_truck_10_n03796401_1681.png
cornet_s,1,788,NaN,knife,clock,180,0788_ps_dnn_180_clock_10_n02708093_2721.png
cornet_s,1,789,NaN,knife,dog,150,0789_ps_dnn_150_dog_10_n02108000_6454.png
cornet_s,1,790,NaN,knife,knife,30,0790_ps_dnn_30_knife_10_n03041632_56217.png
cornet_s,1,791,NaN,chair,truck,180,0791_ps_dnn_180_truck_10_n04467665_23054.png
cornet_s,1,792,NaN,cat,truck,120,0792_ps_dnn_120_truck_10_n03796401_28190.png
cornet_s,1,793,NaN,cat,cat,0,0793_ps_dnn_0_cat_10_n02123394_523.png
cornet_s,1,794,NaN,elephant,elephant,0,0794_ps_dnn_0_elephant_10_n02504013_7035.png
cornet_s,1,795,NaN,bicycle,elephant,30,0795_ps_dnn_30_elephant_10_n02504013_4386.png
cornet_s,1,796,NaN,chair,chair,30,0796_ps_dnn_30_chair_10_n03376595_10332.png
cornet_s,1,797,NaN,cat,keyboard,120,0797_ps_dnn_120_keyboard_10_n03085013_18763.png
cornet_s,1,798,NaN,bird,bird,0,0798_ps_dnn_0_bird_10_n02013706_3221.png
cornet_s,1,799,NaN,bear,bear,30,0799_ps_dnn_30_bear_10_n02134418_5664.png
cornet_s,1,800,NaN,cat,keyboard,180,0800_ps_dnn_180_keyboard_10_n03085013_24392.png
cornet_s,1,801,NaN,keyboard,keyboard,90,0801_ps_dnn_90_keyboard_10_n04505470_4454.png
cornet_s,1,802,NaN,oven,keyboard,90,0802_ps_dnn_90_keyboard_10_n03085013_20357.png
cornet_s,1,803,NaN,boat,car,150,0803_ps_dnn_150_car_10_n04285008_13076.png
cornet_s,1,804,NaN,knife,airplane,150,0804_ps_dnn_150_airplane_10_n02690373_4070.png
cornet_s,1,805,NaN,cat,dog,60,0805_ps_dnn_60_dog_10_n02088094_1145.png
cornet_s,1,806,NaN,chair,bicycle,90,0806_ps_dnn_90_bicycle_10_n02835271_26731.png
cornet_s,1,807,NaN,elephant,elephant,30,0807_ps_dnn_30_elephant_10_n02504458_7033.png
cornet_s,1,808,NaN,knife,dog,180,0808_ps_dnn_180_dog_10_n02091244_11713.png
cornet_s,1,809,NaN,bear,bear,90,0809_ps_dnn_90_bear_10_n02133161_4043.png
cornet_s,1,810,NaN,truck,truck,0,0810_ps_dnn_0_truck_10_n03796401_3411.png
cornet_s,1,811,NaN,elephant,elephant,90,0811_ps_dnn_90_elephant_10_n02504458_3629.png
cornet_s,1,812,NaN,clock,clock,60,0812_ps_dnn_60_clock_10_n02708093_7973.png
cornet_s,1,813,NaN,keyboard,keyboard,30,0813_ps_dnn_30_keyboard_10_n03085013_19471.png
cornet_s,1,814,NaN,knife,knife,60,0814_ps_dnn_60_knife_10_n03041632_36806.png
cornet_s,1,815,NaN,airplane,bear,150,0815_ps_dnn_150_bear_10_n02134084_17572.png
cornet_s,1,816,NaN,airplane,airplane,0,0816_ps_dnn_0_airplane_10_n02690373_4119.png
cornet_s,1,817,NaN,knife,clock,150,0817_ps_dnn_150_clock_10_n04548280_3299.png
cornet_s,1,818,NaN,elephant,elephant,90,0818_ps_dnn_90_elephant_10_n02504013_3567.png
cornet_s,1,819,NaN,keyboard,keyboard,0,0819_ps_dnn_0_keyboard_10_n04505470_3306.png
cornet_s,1,820,NaN,bird,bird,60,0820_ps_dnn_60_bird_10_n01560419_6863.png
cornet_s,1,821,NaN,boat,boat,180,0821_ps_dnn_180_boat_10_n03344393_2969.png
cornet_s,1,822,NaN,knife,oven,90,0822_ps_dnn_90_oven_10_n04111531_9304.png
cornet_s,1,823,NaN,knife,clock,180,0823_ps_dnn_180_clock_10_n04548280_9217.png
cornet_s,1,824,NaN,airplane,airplane,30,0824_ps_dnn_30_airplane_10_n02690373_9012.png
cornet_s,1,825,NaN,knife,knife,90,0825_ps_dnn_90_knife_10_n03041632_21472.png
cornet_s,1,826,NaN,keyboard,keyboard,60,0826_ps_dnn_60_keyboard_10_n04505470_4479.png
cornet_s,1,827,NaN,bear,bicycle,120,0827_ps_dnn_120_bicycle_10_n02835271_13644.png
cornet_s,1,828,NaN,elephant,cat,120,0828_ps_dnn_120_cat_10_n02125311_9615.png
cornet_s,1,829,NaN,bear,bear,30,0829_ps_dnn_30_bear_10_n02134084_13394.png
cornet_s,1,830,NaN,boat,boat,30,0830_ps_dnn_30_boat_10_n03344393_8374.png
cornet_s,1,831,NaN,knife,clock,120,0831_ps_dnn_120_clock_10_n02708093_111.png
cornet_s,1,832,NaN,bicycle,bicycle,120,0832_ps_dnn_120_bicycle_10_n03792782_11272.png
cornet_s,1,833,NaN,bicycle,bicycle,60,0833_ps_dnn_60_bicycle_10_n03792782_17673.png
cornet_s,1,834,NaN,chair,chair,30,0834_ps_dnn_30_chair_10_n03376595_12364.png
cornet_s,1,835,NaN,dog,bicycle,150,0835_ps_dnn_150_bicycle_10_n03792782_6731.png
cornet_s,1,836,NaN,bicycle,bicycle,90,0836_ps_dnn_90_bicycle_10_n02835271_22739.png
cornet_s,1,837,NaN,boat,car,180,0837_ps_dnn_180_car_10_n03100240_18276.png
