subj,session,trial,rt,object_response,category,condition,imagename
cornet_s,1,481,NaN,elephant,bear,128-10-10,0481_eid_dnn_128-10-10_bear_10_n02133161_3550.png
cornet_s,1,482,NaN,airplane,airplane,2-10-10,0482_eid_dnn_2-10-10_airplane_10_n02690373_4471.png
cornet_s,1,483,NaN,bear,airplane,64-10-10,0483_eid_dnn_64-10-10_airplane_10_n02690373_2026.png
cornet_s,1,484,NaN,car,car,1-10-10,0484_eid_dnn_1-10-10_car_10_n03100240_18270.png
cornet_s,1,485,NaN,knife,elephant,128-10-10,0485_eid_dnn_128-10-10_elephant_10_n02504458_5204.png
cornet_s,1,486,NaN,chair,oven,1-10-10,0486_eid_dnn_1-10-10_oven_10_n04111531_10339.png
cornet_s,1,487,NaN,elephant,elephant,2-10-10,0487_eid_dnn_2-10-10_elephant_10_n02504458_12705.png
cornet_s,1,488,NaN,boat,boat,1-10-10,0488_eid_dnn_1-10-10_boat_10_n03344393_9268.png
cornet_s,1,489,NaN,bicycle,bicycle,16-10-10,0489_eid_dnn_16-10-10_bicycle_10_n02835271_23173.png
cornet_s,1,490,NaN,elephant,knife,32-10-10,0490_eid_dnn_32-10-10_knife_10_n03041632_43975.png
cornet_s,1,491,NaN,bear,bicycle,128-10-10,0491_eid_dnn_128-10-10_bicycle_10_n03792782_3299.png
cornet_s,1,492,NaN,boat,boat,32-10-10,0492_eid_dnn_32-10-10_boat_10_n04273569_5679.png
cornet_s,1,493,NaN,elephant,bird,32-10-10,0493_eid_dnn_32-10-10_bird_10_n02056570_10127.png
cornet_s,1,494,NaN,elephant,bear,32-10-10,0494_eid_dnn_32-10-10_bear_10_n02133161_7688.png
cornet_s,1,495,NaN,dog,cat,16-10-10,0495_eid_dnn_16-10-10_cat_10_n02123597_624.png
cornet_s,1,496,NaN,dog,bird,64-10-10,0496_eid_dnn_64-10-10_bird_10_n01560419_3399.png
cornet_s,1,497,NaN,airplane,cat,32-10-10,0497_eid_dnn_32-10-10_cat_10_n02123045_12762.png
cornet_s,1,498,NaN,dog,car,16-10-10,0498_eid_dnn_16-10-10_car_10_n02814533_7247.png
cornet_s,1,499,NaN,keyboard,keyboard,4-10-10,0499_eid_dnn_4-10-10_keyboard_10_n03085013_4941.png
cornet_s,1,500,NaN,truck,truck,4-10-10,0500_eid_dnn_4-10-10_truck_10_n03417042_6420.png
cornet_s,1,501,NaN,truck,boat,64-10-10,0501_eid_dnn_64-10-10_boat_10_n03662601_2120.png
cornet_s,1,502,NaN,bear,bear,2-10-10,0502_eid_dnn_2-10-10_bear_10_n02134084_7331.png
cornet_s,1,503,NaN,knife,bottle,32-10-10,0503_eid_dnn_32-10-10_bottle_10_n02823428_906.png
cornet_s,1,504,NaN,airplane,cat,16-10-10,0504_eid_dnn_16-10-10_cat_10_n02123394_270.png
cornet_s,1,505,NaN,boat,boat,2-10-10,0505_eid_dnn_2-10-10_boat_10_n02951358_1910.png
cornet_s,1,506,NaN,bicycle,knife,4-10-10,0506_eid_dnn_4-10-10_knife_10_n03041632_23678.png
cornet_s,1,507,NaN,bear,car,16-10-10,0507_eid_dnn_16-10-10_car_10_n02814533_31083.png
cornet_s,1,508,NaN,keyboard,keyboard,1-10-10,0508_eid_dnn_1-10-10_keyboard_10_n04505470_2881.png
cornet_s,1,509,NaN,dog,cat,8-10-10,0509_eid_dnn_8-10-10_cat_10_n02125311_2923.png
cornet_s,1,510,NaN,bicycle,bicycle,2-10-10,0510_eid_dnn_2-10-10_bicycle_10_n03792782_2598.png
cornet_s,1,511,NaN,car,car,2-10-10,0511_eid_dnn_2-10-10_car_10_n03100240_4460.png
cornet_s,1,512,NaN,knife,knife,4-10-10,0512_eid_dnn_4-10-10_knife_10_n03041632_29920.png
cornet_s,1,513,NaN,dog,bird,32-10-10,0513_eid_dnn_32-10-10_bird_10_n01796340_3845.png
cornet_s,1,514,NaN,keyboard,keyboard,8-10-10,0514_eid_dnn_8-10-10_keyboard_10_n03085013_21932.png
cornet_s,1,515,NaN,bottle,bottle,1-10-10,0515_eid_dnn_1-10-10_bottle_10_n02823428_64.png
cornet_s,1,516,NaN,knife,chair,8-10-10,0516_eid_dnn_8-10-10_chair_10_n04099969_4374.png
cornet_s,1,517,NaN,clock,clock,1-10-10,0517_eid_dnn_1-10-10_clock_10_n02708093_8257.png
cornet_s,1,518,NaN,cat,knife,16-10-10,0518_eid_dnn_16-10-10_knife_10_n03041632_45569.png
cornet_s,1,519,NaN,elephant,chair,128-10-10,0519_eid_dnn_128-10-10_chair_10_n04099969_1850.png
cornet_s,1,520,NaN,dog,dog,2-10-10,0520_eid_dnn_2-10-10_dog_10_n02092002_2008.png
cornet_s,1,521,NaN,bicycle,bicycle,8-10-10,0521_eid_dnn_8-10-10_bicycle_10_n02835271_8105.png
cornet_s,1,522,NaN,oven,oven,64-10-10,0522_eid_dnn_64-10-10_oven_10_n04111531_14126.png
cornet_s,1,523,NaN,elephant,elephant,4-10-10,0523_eid_dnn_4-10-10_elephant_10_n02504013_13766.png
cornet_s,1,524,NaN,elephant,bicycle,64-10-10,0524_eid_dnn_64-10-10_bicycle_10_n02835271_18361.png
cornet_s,1,525,NaN,bear,bird,8-10-10,0525_eid_dnn_8-10-10_bird_10_n01582220_4708.png
cornet_s,1,526,NaN,dog,chair,16-10-10,0526_eid_dnn_16-10-10_chair_10_n04099969_101.png
cornet_s,1,527,NaN,cat,cat,1-10-10,0527_eid_dnn_1-10-10_cat_10_n02124075_724.png
cornet_s,1,528,NaN,elephant,bicycle,32-10-10,0528_eid_dnn_32-10-10_bicycle_10_n02835271_43.png
cornet_s,1,529,NaN,bird,bird,2-10-10,0529_eid_dnn_2-10-10_bird_10_n02017213_5362.png
cornet_s,1,530,NaN,dog,dog,1-10-10,0530_eid_dnn_1-10-10_dog_10_n02088466_1769.png
cornet_s,1,531,NaN,bear,bear,1-10-10,0531_eid_dnn_1-10-10_bear_10_n02133161_5653.png
cornet_s,1,532,NaN,dog,dog,1-10-10,0532_eid_dnn_1-10-10_dog_10_n02098105_4676.png
cornet_s,1,533,NaN,cat,cat,2-10-10,0533_eid_dnn_2-10-10_cat_10_n02123045_3593.png
cornet_s,1,534,NaN,knife,bottle,8-10-10,0534_eid_dnn_8-10-10_bottle_10_n04560804_265.png
cornet_s,1,535,NaN,bear,knife,128-10-10,0535_eid_dnn_128-10-10_knife_10_n03041632_1556.png
cornet_s,1,536,NaN,chair,chair,4-10-10,0536_eid_dnn_4-10-10_chair_10_n02791124_9595.png
cornet_s,1,537,NaN,elephant,dog,32-10-10,0537_eid_dnn_32-10-10_dog_10_n02107312_2933.png
cornet_s,1,538,NaN,oven,oven,32-10-10,0538_eid_dnn_32-10-10_oven_10_n04111531_101.png
cornet_s,1,539,NaN,truck,truck,4-10-10,0539_eid_dnn_4-10-10_truck_10_n03417042_7204.png
cornet_s,1,540,NaN,oven,bear,64-10-10,0540_eid_dnn_64-10-10_bear_10_n02132136_2120.png
cornet_s,1,541,NaN,oven,airplane,64-10-10,0541_eid_dnn_64-10-10_airplane_10_n02690373_18412.png
cornet_s,1,542,NaN,elephant,knife,128-10-10,0542_eid_dnn_128-10-10_knife_10_n03041632_21017.png
cornet_s,1,543,NaN,elephant,elephant,128-10-10,0543_eid_dnn_128-10-10_elephant_10_n02504458_8414.png
cornet_s,1,544,NaN,dog,bottle,128-10-10,0544_eid_dnn_128-10-10_bottle_10_n04557648_11046.png
cornet_s,1,545,NaN,bear,clock,64-10-10,0545_eid_dnn_64-10-10_clock_10_n03196217_10578.png
cornet_s,1,546,NaN,bear,bear,2-10-10,0546_eid_dnn_2-10-10_bear_10_n02134418_3213.png
cornet_s,1,547,NaN,bear,clock,64-10-10,0547_eid_dnn_64-10-10_clock_10_n03196217_6289.png
cornet_s,1,548,NaN,airplane,dog,32-10-10,0548_eid_dnn_32-10-10_dog_10_n02096294_1498.png
cornet_s,1,549,NaN,elephant,oven,16-10-10,0549_eid_dnn_16-10-10_oven_10_n04111531_519.png
cornet_s,1,550,NaN,bird,bird,1-10-10,0550_eid_dnn_1-10-10_bird_10_n01531178_14959.png
cornet_s,1,551,NaN,bear,bear,32-10-10,0551_eid_dnn_32-10-10_bear_10_n02132136_8754.png
cornet_s,1,552,NaN,car,car,1-10-10,0552_eid_dnn_1-10-10_car_10_n02814533_73067.png
cornet_s,1,553,NaN,cat,cat,8-10-10,0553_eid_dnn_8-10-10_cat_10_n02124075_15378.png
cornet_s,1,554,NaN,elephant,bird,128-10-10,0554_eid_dnn_128-10-10_bird_10_n01592084_7569.png
cornet_s,1,555,NaN,elephant,dog,128-10-10,0555_eid_dnn_128-10-10_dog_10_n02094114_3395.png
cornet_s,1,556,NaN,chair,chair,4-10-10,0556_eid_dnn_4-10-10_chair_10_n03376595_1712.png
cornet_s,1,557,NaN,oven,bear,64-10-10,0557_eid_dnn_64-10-10_bear_10_n02134084_622.png
cornet_s,1,558,NaN,bottle,clock,8-10-10,0558_eid_dnn_8-10-10_clock_10_n03196217_4912.png
cornet_s,1,559,NaN,knife,car,64-10-10,0559_eid_dnn_64-10-10_car_10_n03100240_18815.png
cornet_s,1,560,NaN,chair,chair,2-10-10,0560_eid_dnn_2-10-10_chair_10_n04099969_2020.png
cornet_s,1,561,NaN,bear,bear,1-10-10,0561_eid_dnn_1-10-10_bear_10_n02132136_7647.png
cornet_s,1,562,NaN,elephant,oven,128-10-10,0562_eid_dnn_128-10-10_oven_10_n04111531_2796.png
cornet_s,1,563,NaN,elephant,truck,64-10-10,0563_eid_dnn_64-10-10_truck_10_n03796401_9472.png
cornet_s,1,564,NaN,chair,chair,4-10-10,0564_eid_dnn_4-10-10_chair_10_n03376595_12433.png
cornet_s,1,565,NaN,truck,truck,4-10-10,0565_eid_dnn_4-10-10_truck_10_n04467665_31539.png
cornet_s,1,566,NaN,dog,airplane,32-10-10,0566_eid_dnn_32-10-10_airplane_10_n02690373_10657.png
cornet_s,1,567,NaN,dog,truck,16-10-10,0567_eid_dnn_16-10-10_truck_10_n03796401_5963.png
cornet_s,1,568,NaN,elephant,dog,64-10-10,0568_eid_dnn_64-10-10_dog_10_n02096294_2233.png
cornet_s,1,569,NaN,boat,airplane,128-10-10,0569_eid_dnn_128-10-10_airplane_10_n02690373_4873.png
cornet_s,1,570,NaN,truck,truck,1-10-10,0570_eid_dnn_1-10-10_truck_10_n04467665_4825.png
cornet_s,1,571,NaN,chair,chair,16-10-10,0571_eid_dnn_16-10-10_chair_10_n04099969_1704.png
cornet_s,1,572,NaN,bicycle,bicycle,2-10-10,0572_eid_dnn_2-10-10_bicycle_10_n02835271_1573.png
cornet_s,1,573,NaN,boat,boat,2-10-10,0573_eid_dnn_2-10-10_boat_10_n04273569_12725.png
cornet_s,1,574,NaN,elephant,knife,128-10-10,0574_eid_dnn_128-10-10_knife_10_n03041632_11285.png
cornet_s,1,575,NaN,clock,clock,4-10-10,0575_eid_dnn_4-10-10_clock_10_n03196217_8254.png
cornet_s,1,576,NaN,airplane,knife,16-10-10,0576_eid_dnn_16-10-10_knife_10_n03041632_15099.png
cornet_s,1,577,NaN,knife,cat,64-10-10,0577_eid_dnn_64-10-10_cat_10_n02125311_30452.png
cornet_s,1,578,NaN,dog,bottle,32-10-10,0578_eid_dnn_32-10-10_bottle_10_n04591713_6804.png
cornet_s,1,579,NaN,elephant,dog,64-10-10,0579_eid_dnn_64-10-10_dog_10_n02088364_14369.png
cornet_s,1,580,NaN,oven,truck,32-10-10,0580_eid_dnn_32-10-10_truck_10_n03796401_16425.png
cornet_s,1,581,NaN,knife,truck,64-10-10,0581_eid_dnn_64-10-10_truck_10_n03417042_5406.png
cornet_s,1,582,NaN,bottle,knife,1-10-10,0582_eid_dnn_1-10-10_knife_10_n03041632_52929.png
cornet_s,1,583,NaN,bear,chair,64-10-10,0583_eid_dnn_64-10-10_chair_10_n03376595_4820.png
cornet_s,1,584,NaN,chair,chair,1-10-10,0584_eid_dnn_1-10-10_chair_10_n03376595_787.png
cornet_s,1,585,NaN,chair,chair,2-10-10,0585_eid_dnn_2-10-10_chair_10_n03376595_7709.png
cornet_s,1,586,NaN,bottle,bottle,1-10-10,0586_eid_dnn_1-10-10_bottle_10_n03983396_11006.png
cornet_s,1,587,NaN,oven,oven,8-10-10,0587_eid_dnn_8-10-10_oven_10_n04111531_458.png
cornet_s,1,588,NaN,bear,cat,128-10-10,0588_eid_dnn_128-10-10_cat_10_n02123045_7829.png
cornet_s,1,589,NaN,bear,bear,1-10-10,0589_eid_dnn_1-10-10_bear_10_n02134418_4685.png
cornet_s,1,590,NaN,oven,knife,64-10-10,0590_eid_dnn_64-10-10_knife_10_n03041632_1964.png
cornet_s,1,591,NaN,car,car,4-10-10,0591_eid_dnn_4-10-10_car_10_n03100240_17472.png
cornet_s,1,592,NaN,airplane,dog,16-10-10,0592_eid_dnn_16-10-10_dog_10_n02113023_1980.png
cornet_s,1,593,NaN,airplane,dog,32-10-10,0593_eid_dnn_32-10-10_dog_10_n02100735_6359.png
cornet_s,1,594,NaN,oven,knife,1-10-10,0594_eid_dnn_1-10-10_knife_10_n03041632_31849.png
cornet_s,1,595,NaN,bird,bird,8-10-10,0595_eid_dnn_8-10-10_bird_10_n01532829_23378.png
cornet_s,1,596,NaN,knife,clock,64-10-10,0596_eid_dnn_64-10-10_clock_10_n02708093_5127.png
cornet_s,1,597,NaN,bear,bear,4-10-10,0597_eid_dnn_4-10-10_bear_10_n02134084_12148.png
cornet_s,1,598,NaN,elephant,elephant,4-10-10,0598_eid_dnn_4-10-10_elephant_10_n02504458_63.png
cornet_s,1,599,NaN,dog,dog,2-10-10,0599_eid_dnn_2-10-10_dog_10_n02108551_13160.png
cornet_s,1,600,NaN,bicycle,bicycle,2-10-10,0600_eid_dnn_2-10-10_bicycle_10_n02835271_3215.png
cornet_s,1,601,NaN,truck,bicycle,16-10-10,0601_eid_dnn_16-10-10_bicycle_10_n03792782_14216.png
cornet_s,1,602,NaN,bicycle,bicycle,2-10-10,0602_eid_dnn_2-10-10_bicycle_10_n03792782_25352.png
cornet_s,1,603,NaN,boat,boat,128-10-10,0603_eid_dnn_128-10-10_boat_10_n04273569_1482.png
cornet_s,1,604,NaN,car,car,2-10-10,0604_eid_dnn_2-10-10_car_10_n02814533_59053.png
cornet_s,1,605,NaN,elephant,airplane,128-10-10,0605_eid_dnn_128-10-10_airplane_10_n02690373_10462.png
cornet_s,1,606,NaN,bottle,bottle,8-10-10,0606_eid_dnn_8-10-10_bottle_10_n04560804_15379.png
cornet_s,1,607,NaN,oven,chair,16-10-10,0607_eid_dnn_16-10-10_chair_10_n02791124_1140.png
cornet_s,1,608,NaN,dog,dog,8-10-10,0608_eid_dnn_8-10-10_dog_10_n02101388_24945.png
cornet_s,1,609,NaN,knife,cat,64-10-10,0609_eid_dnn_64-10-10_cat_10_n02124075_20957.png
cornet_s,1,610,NaN,elephant,elephant,1-10-10,0610_eid_dnn_1-10-10_elephant_10_n02504013_8105.png
cornet_s,1,611,NaN,truck,truck,2-10-10,0611_eid_dnn_2-10-10_truck_10_n03796401_13992.png
cornet_s,1,612,NaN,elephant,bottle,128-10-10,0612_eid_dnn_128-10-10_bottle_10_n04560804_22426.png
cornet_s,1,613,NaN,cat,cat,1-10-10,0613_eid_dnn_1-10-10_cat_10_n02123159_2100.png
cornet_s,1,614,NaN,bottle,clock,64-10-10,0614_eid_dnn_64-10-10_clock_10_n02708093_6560.png
cornet_s,1,615,NaN,bird,bird,1-10-10,0615_eid_dnn_1-10-10_bird_10_n01855032_4905.png
cornet_s,1,616,NaN,clock,clock,2-10-10,0616_eid_dnn_2-10-10_clock_10_n04548280_2616.png
cornet_s,1,617,NaN,truck,truck,2-10-10,0617_eid_dnn_2-10-10_truck_10_n03417042_3789.png
cornet_s,1,618,NaN,elephant,oven,64-10-10,0618_eid_dnn_64-10-10_oven_10_n04111531_7356.png
cornet_s,1,619,NaN,cat,cat,4-10-10,0619_eid_dnn_4-10-10_cat_10_n02124075_18687.png
cornet_s,1,620,NaN,keyboard,keyboard,8-10-10,0620_eid_dnn_8-10-10_keyboard_10_n03085013_17884.png
cornet_s,1,621,NaN,keyboard,keyboard,2-10-10,0621_eid_dnn_2-10-10_keyboard_10_n03085013_4780.png
cornet_s,1,622,NaN,dog,cat,16-10-10,0622_eid_dnn_16-10-10_cat_10_n02123045_15476.png
cornet_s,1,623,NaN,keyboard,keyboard,4-10-10,0623_eid_dnn_4-10-10_keyboard_10_n03085013_6095.png
cornet_s,1,624,NaN,airplane,airplane,1-10-10,0624_eid_dnn_1-10-10_airplane_10_n02690373_18848.png
cornet_s,1,625,NaN,oven,bicycle,16-10-10,0625_eid_dnn_16-10-10_bicycle_10_n02835271_18706.png
cornet_s,1,626,NaN,dog,dog,1-10-10,0626_eid_dnn_1-10-10_dog_10_n02111500_1393.png
cornet_s,1,627,NaN,airplane,airplane,2-10-10,0627_eid_dnn_2-10-10_airplane_10_n02690373_5748.png
cornet_s,1,628,NaN,knife,dog,128-10-10,0628_eid_dnn_128-10-10_dog_10_n02100877_7049.png
cornet_s,1,629,NaN,oven,bear,32-10-10,0629_eid_dnn_32-10-10_bear_10_n02134084_6854.png
cornet_s,1,630,NaN,elephant,bottle,16-10-10,0630_eid_dnn_16-10-10_bottle_10_n03983396_11402.png
cornet_s,1,631,NaN,oven,cat,64-10-10,0631_eid_dnn_64-10-10_cat_10_n02124075_2813.png
cornet_s,1,632,NaN,dog,keyboard,32-10-10,0632_eid_dnn_32-10-10_keyboard_10_n03085013_23814.png
cornet_s,1,633,NaN,cat,cat,2-10-10,0633_eid_dnn_2-10-10_cat_10_n02125311_30349.png
cornet_s,1,634,NaN,cat,bear,16-10-10,0634_eid_dnn_16-10-10_bear_10_n02133161_1234.png
cornet_s,1,635,NaN,elephant,oven,128-10-10,0635_eid_dnn_128-10-10_oven_10_n04111531_9779.png
cornet_s,1,636,NaN,knife,car,64-10-10,0636_eid_dnn_64-10-10_car_10_n02814533_19373.png
cornet_s,1,637,NaN,bird,bird,4-10-10,0637_eid_dnn_4-10-10_bird_10_n02051845_41380.png
cornet_s,1,638,NaN,oven,cat,16-10-10,0638_eid_dnn_16-10-10_cat_10_n02123159_2455.png
cornet_s,1,639,NaN,knife,knife,8-10-10,0639_eid_dnn_8-10-10_knife_10_n03041632_23803.png
cornet_s,1,640,NaN,dog,boat,16-10-10,0640_eid_dnn_16-10-10_boat_10_n02951358_2013.png
cornet_s,1,641,NaN,oven,bottle,64-10-10,0641_eid_dnn_64-10-10_bottle_10_n04591713_6561.png
cornet_s,1,642,NaN,oven,elephant,32-10-10,0642_eid_dnn_32-10-10_elephant_10_n02504013_12531.png
cornet_s,1,643,NaN,boat,boat,64-10-10,0643_eid_dnn_64-10-10_boat_10_n04612504_4719.png
cornet_s,1,644,NaN,knife,car,32-10-10,0644_eid_dnn_32-10-10_car_10_n02814533_46403.png
cornet_s,1,645,NaN,airplane,airplane,8-10-10,0645_eid_dnn_8-10-10_airplane_10_n02690373_8304.png
cornet_s,1,646,NaN,boat,boat,16-10-10,0646_eid_dnn_16-10-10_boat_10_n03662601_2686.png
cornet_s,1,647,NaN,dog,dog,2-10-10,0647_eid_dnn_2-10-10_dog_10_n02099849_2787.png
cornet_s,1,648,NaN,elephant,elephant,1-10-10,0648_eid_dnn_1-10-10_elephant_10_n02504458_7063.png
cornet_s,1,649,NaN,chair,chair,1-10-10,0649_eid_dnn_1-10-10_chair_10_n03376595_6938.png
cornet_s,1,650,NaN,airplane,chair,8-10-10,0650_eid_dnn_8-10-10_chair_10_n02791124_5191.png
cornet_s,1,651,NaN,boat,boat,2-10-10,0651_eid_dnn_2-10-10_boat_10_n02951358_2350.png
cornet_s,1,652,NaN,bear,bear,8-10-10,0652_eid_dnn_8-10-10_bear_10_n02132136_6266.png
cornet_s,1,653,NaN,bottle,chair,32-10-10,0653_eid_dnn_32-10-10_chair_10_n03376595_8964.png
cornet_s,1,654,NaN,airplane,airplane,2-10-10,0654_eid_dnn_2-10-10_airplane_10_n02690373_4042.png
cornet_s,1,655,NaN,oven,oven,2-10-10,0655_eid_dnn_2-10-10_oven_10_n04111531_845.png
cornet_s,1,656,NaN,bear,car,32-10-10,0656_eid_dnn_32-10-10_car_10_n02814533_49630.png
cornet_s,1,657,NaN,knife,knife,4-10-10,0657_eid_dnn_4-10-10_knife_10_n03041632_40450.png
cornet_s,1,658,NaN,boat,chair,16-10-10,0658_eid_dnn_16-10-10_chair_10_n04429376_11720.png
cornet_s,1,659,NaN,clock,knife,4-10-10,0659_eid_dnn_4-10-10_knife_10_n03041632_27929.png
cornet_s,1,660,NaN,bird,bird,1-10-10,0660_eid_dnn_1-10-10_bird_10_n02018207_10146.png
cornet_s,1,661,NaN,elephant,elephant,32-10-10,0661_eid_dnn_32-10-10_elephant_10_n02504458_2471.png
cornet_s,1,662,NaN,oven,oven,8-10-10,0662_eid_dnn_8-10-10_oven_10_n04111531_20511.png
cornet_s,1,663,NaN,airplane,truck,32-10-10,0663_eid_dnn_32-10-10_truck_10_n03417042_3228.png
cornet_s,1,664,NaN,cat,cat,2-10-10,0664_eid_dnn_2-10-10_cat_10_n02125311_9364.png
cornet_s,1,665,NaN,car,car,2-10-10,0665_eid_dnn_2-10-10_car_10_n04285008_16701.png
cornet_s,1,666,NaN,boat,boat,8-10-10,0666_eid_dnn_8-10-10_boat_10_n04273569_2667.png
cornet_s,1,667,NaN,boat,boat,1-10-10,0667_eid_dnn_1-10-10_boat_10_n03662601_24208.png
cornet_s,1,668,NaN,chair,truck,8-10-10,0668_eid_dnn_8-10-10_truck_10_n03417042_11037.png
cornet_s,1,669,NaN,bear,bird,1-10-10,0669_eid_dnn_1-10-10_bird_10_n02002724_19618.png
cornet_s,1,670,NaN,boat,bear,16-10-10,0670_eid_dnn_16-10-10_bear_10_n02134418_1663.png
cornet_s,1,671,NaN,elephant,chair,128-10-10,0671_eid_dnn_128-10-10_chair_10_n04099969_19484.png
cornet_s,1,672,NaN,car,car,1-10-10,0672_eid_dnn_1-10-10_car_10_n04285008_2727.png
cornet_s,1,673,NaN,boat,bicycle,32-10-10,0673_eid_dnn_32-10-10_bicycle_10_n03792782_14935.png
cornet_s,1,674,NaN,oven,cat,128-10-10,0674_eid_dnn_128-10-10_cat_10_n02124075_8320.png
cornet_s,1,675,NaN,chair,chair,4-10-10,0675_eid_dnn_4-10-10_chair_10_n04429376_57014.png
cornet_s,1,676,NaN,truck,oven,1-10-10,0676_eid_dnn_1-10-10_oven_10_n04111531_2385.png
cornet_s,1,677,NaN,bear,dog,64-10-10,0677_eid_dnn_64-10-10_dog_10_n02113023_10107.png
cornet_s,1,678,NaN,airplane,elephant,16-10-10,0678_eid_dnn_16-10-10_elephant_10_n02504458_4708.png
cornet_s,1,679,NaN,elephant,truck,64-10-10,0679_eid_dnn_64-10-10_truck_10_n04467665_70694.png
cornet_s,1,680,NaN,bird,bird,1-10-10,0680_eid_dnn_1-10-10_bird_10_n01843065_1179.png
cornet_s,1,681,NaN,truck,truck,1-10-10,0681_eid_dnn_1-10-10_truck_10_n03417042_11475.png
cornet_s,1,682,NaN,elephant,bicycle,64-10-10,0682_eid_dnn_64-10-10_bicycle_10_n02835271_6137.png
cornet_s,1,683,NaN,boat,airplane,16-10-10,0683_eid_dnn_16-10-10_airplane_10_n02690373_10001.png
cornet_s,1,684,NaN,cat,cat,2-10-10,0684_eid_dnn_2-10-10_cat_10_n02124075_17347.png
cornet_s,1,685,NaN,oven,keyboard,16-10-10,0685_eid_dnn_16-10-10_keyboard_10_n04505470_647.png
cornet_s,1,686,NaN,knife,bottle,4-10-10,0686_eid_dnn_4-10-10_bottle_10_n03983396_3028.png
cornet_s,1,687,NaN,truck,car,1-10-10,0687_eid_dnn_1-10-10_car_10_n02814533_81090.png
cornet_s,1,688,NaN,bear,truck,32-10-10,0688_eid_dnn_32-10-10_truck_10_n03417042_18152.png
cornet_s,1,689,NaN,knife,bird,128-10-10,0689_eid_dnn_128-10-10_bird_10_n02033041_617.png
cornet_s,1,690,NaN,bear,cat,64-10-10,0690_eid_dnn_64-10-10_cat_10_n02123159_7270.png
cornet_s,1,691,NaN,bear,bird,64-10-10,0691_eid_dnn_64-10-10_bird_10_n01532829_20405.png
cornet_s,1,692,NaN,oven,bottle,32-10-10,0692_eid_dnn_32-10-10_bottle_10_n04557648_182.png
cornet_s,1,693,NaN,airplane,car,64-10-10,0693_eid_dnn_64-10-10_car_10_n04285008_11745.png
cornet_s,1,694,NaN,bear,bear,4-10-10,0694_eid_dnn_4-10-10_bear_10_n02134084_38915.png
cornet_s,1,695,NaN,keyboard,keyboard,8-10-10,0695_eid_dnn_8-10-10_keyboard_10_n03085013_21066.png
cornet_s,1,696,NaN,bear,bear,2-10-10,0696_eid_dnn_2-10-10_bear_10_n02133161_6458.png
cornet_s,1,697,NaN,bear,truck,128-10-10,0697_eid_dnn_128-10-10_truck_10_n04467665_67909.png
cornet_s,1,698,NaN,bottle,car,4-10-10,0698_eid_dnn_4-10-10_car_10_n04285008_12691.png
cornet_s,1,699,NaN,truck,truck,8-10-10,0699_eid_dnn_8-10-10_truck_10_n04467665_69882.png
cornet_s,1,700,NaN,cat,cat,4-10-10,0700_eid_dnn_4-10-10_cat_10_n02123045_1902.png
cornet_s,1,701,NaN,car,car,4-10-10,0701_eid_dnn_4-10-10_car_10_n03100240_5709.png
cornet_s,1,702,NaN,dog,bear,8-10-10,0702_eid_dnn_8-10-10_bear_10_n02134084_1938.png
cornet_s,1,703,NaN,clock,clock,2-10-10,0703_eid_dnn_2-10-10_clock_10_n02708093_6820.png
cornet_s,1,704,NaN,airplane,airplane,1-10-10,0704_eid_dnn_1-10-10_airplane_10_n02690373_5689.png
cornet_s,1,705,NaN,elephant,elephant,16-10-10,0705_eid_dnn_16-10-10_elephant_10_n02504013_8563.png
cornet_s,1,706,NaN,knife,bottle,16-10-10,0706_eid_dnn_16-10-10_bottle_10_n03937543_7767.png
cornet_s,1,707,NaN,knife,keyboard,128-10-10,0707_eid_dnn_128-10-10_keyboard_10_n03085013_6862.png
cornet_s,1,708,NaN,bottle,bottle,2-10-10,0708_eid_dnn_2-10-10_bottle_10_n03937543_1413.png
cornet_s,1,709,NaN,oven,truck,8-10-10,0709_eid_dnn_8-10-10_truck_10_n03796401_17201.png
cornet_s,1,710,NaN,oven,cat,32-10-10,0710_eid_dnn_32-10-10_cat_10_n02125311_13152.png
cornet_s,1,711,NaN,boat,truck,8-10-10,0711_eid_dnn_8-10-10_truck_10_n03796401_14203.png
cornet_s,1,712,NaN,boat,bird,32-10-10,0712_eid_dnn_32-10-10_bird_10_n01537544_3720.png
cornet_s,1,713,NaN,elephant,boat,128-10-10,0713_eid_dnn_128-10-10_boat_10_n02951358_14346.png
cornet_s,1,714,NaN,airplane,airplane,64-10-10,0714_eid_dnn_64-10-10_airplane_10_n02690373_757.png
cornet_s,1,715,NaN,oven,clock,16-10-10,0715_eid_dnn_16-10-10_clock_10_n04548280_8304.png
cornet_s,1,716,NaN,dog,knife,32-10-10,0716_eid_dnn_32-10-10_knife_10_n03041632_20697.png
cornet_s,1,717,NaN,elephant,clock,128-10-10,0717_eid_dnn_128-10-10_clock_10_n02708093_7883.png
cornet_s,1,718,NaN,oven,oven,4-10-10,0718_eid_dnn_4-10-10_oven_10_n04111531_14559.png
cornet_s,1,719,NaN,elephant,oven,64-10-10,0719_eid_dnn_64-10-10_oven_10_n04111531_5906.png
cornet_s,1,720,NaN,knife,knife,2-10-10,0720_eid_dnn_2-10-10_knife_10_n03041632_4279.png
cornet_s,1,721,NaN,elephant,dog,128-10-10,0721_eid_dnn_128-10-10_dog_10_n02099601_7103.png
